tile_name,zone,imagery_path,mask_path
19_373977_215079,Sector 22,data/raw/imagery/19_373977_215079.png,data/processed/masks/19_373977_215079.png
19_373975_215079,Sector 22,data/raw/imagery/19_373975_215079.png,data/processed/masks/19_373975_215079.png
19_373978_215051,Sector 7-8,data/raw/imagery/19_373978_215051.png,data/processed/masks/19_373978_215051.png
19_373974_215063,Sector 22,data/raw/imagery/19_373974_215063.png,data/processed/masks/19_373974_215063.png
19_373986_215039,Sector 7-8,data/raw/imagery/19_373986_215039.png,data/processed/masks/19_373986_215039.png
19_373956_215069,Sector 22,data/raw/imagery/19_373956_215069.png,data/processed/masks/19_373956_215069.png
19_373970_215038,Sector 7-8,data/raw/imagery/19_373970_215038.png,data/processed/masks/19_373970_215038.png
19_373953_215081,Sector 22,data/raw/imagery/19_373953_215081.png,data/processed/masks/19_373953_215081.png
19_373879_215087,General,data/raw/imagery/19_373879_215087.png,data/processed/masks/19_373879_215087.png
19_373960_215060,Sector 22,data/raw/imagery/19_373960_215060.png,data/processed/masks/19_373960_215060.png
19_374038_215130,General,data/raw/imagery/19_374038_215130.png,data/processed/masks/19_374038_215130.png
19_373954_215060,Sector 22,data/raw/imagery/19_373954_215060.png,data/processed/masks/19_373954_215060.png
19_373899_215034,General,data/raw/imagery/19_373899_215034.png,data/processed/masks/19_373899_215034.png
19_373969_215025,General,data/raw/imagery/19_373969_215025.png,data/processed/masks/19_373969_215025.png
19_373976_215059,Sector 22,data/raw/imagery/19_373976_215059.png,data/processed/masks/19_373976_215059.png
19_373961_215042,Sector 7-8,data/raw/imagery/19_373961_215042.png,data/processed/masks/19_373961_215042.png
19_373979_215048,Sector 7-8,data/raw/imagery/19_373979_215048.png,data/processed/masks/19_373979_215048.png
19_374061_215207,General,data/raw/imagery/19_374061_215207.png,data/processed/masks/19_374061_215207.png
19_373967_215062,Sector 22,data/raw/imagery/19_373967_215062.png,data/processed/masks/19_373967_215062.png
19_373984_215046,Sector 7-8,data/raw/imagery/19_373984_215046.png,data/processed/masks/19_373984_215046.png
19_373966_215033,Sector 7-8,data/raw/imagery/19_373966_215033.png,data/processed/masks/19_373966_215033.png
19_373980_215043,Sector 7-8,data/raw/imagery/19_373980_215043.png,data/processed/masks/19_373980_215043.png
19_374086_215197,General,data/raw/imagery/19_374086_215197.png,data/processed/masks/19_374086_215197.png
19_373983_215050,Sector 7-8,data/raw/imagery/19_373983_215050.png,data/processed/masks/19_373983_215050.png
19_373970_215041,Sector 7-8,data/raw/imagery/19_373970_215041.png,data/processed/masks/19_373970_215041.png
19_373951_215067,Sector 22,data/raw/imagery/19_373951_215067.png,data/processed/masks/19_373951_215067.png
19_373974_215059,Sector 22,data/raw/imagery/19_373974_215059.png,data/processed/masks/19_373974_215059.png
19_373970_215079,Sector 22,data/raw/imagery/19_373970_215079.png,data/processed/masks/19_373970_215079.png
19_373979_215039,Sector 7-8,data/raw/imagery/19_373979_215039.png,data/processed/masks/19_373979_215039.png
19_373972_215040,Sector 7-8,data/raw/imagery/19_373972_215040.png,data/processed/masks/19_373972_215040.png
19_373973_215035,Sector 7-8,data/raw/imagery/19_373973_215035.png,data/processed/masks/19_373973_215035.png
19_373951_215059,Sector 22,data/raw/imagery/19_373951_215059.png,data/processed/masks/19_373951_215059.png
19_373984_215041,Sector 7-8,data/raw/imagery/19_373984_215041.png,data/processed/masks/19_373984_215041.png
19_373962_215063,Sector 22,data/raw/imagery/19_373962_215063.png,data/processed/masks/19_373962_215063.png
19_373981_215044,Sector 7-8,data/raw/imagery/19_373981_215044.png,data/processed/masks/19_373981_215044.png
19_373949_215062,Sector 22,data/raw/imagery/19_373949_215062.png,data/processed/masks/19_373949_215062.png
19_373964_215076,Sector 22,data/raw/imagery/19_373964_215076.png,data/processed/masks/19_373964_215076.png
19_373982_215029,Sector 7-8,data/raw/imagery/19_373982_215029.png,data/processed/masks/19_373982_215029.png
19_373915_215185,General,data/raw/imagery/19_373915_215185.png,data/processed/masks/19_373915_215185.png
19_373950_215084,Sector 22,data/raw/imagery/19_373950_215084.png,data/processed/masks/19_373950_215084.png
19_373959_215068,Sector 22,data/raw/imagery/19_373959_215068.png,data/processed/masks/19_373959_215068.png
19_373953_215063,Sector 22,data/raw/imagery/19_373953_215063.png,data/processed/masks/19_373953_215063.png
19_373986_215046,Sector 7-8,data/raw/imagery/19_373986_215046.png,data/processed/masks/19_373986_215046.png
19_373978_215034,Sector 7-8,data/raw/imagery/19_373978_215034.png,data/processed/masks/19_373978_215034.png
19_373855_215084,General,data/raw/imagery/19_373855_215084.png,data/processed/masks/19_373855_215084.png
19_373975_215074,Sector 22,data/raw/imagery/19_373975_215074.png,data/processed/masks/19_373975_215074.png
19_373976_215075,Sector 22,data/raw/imagery/19_373976_215075.png,data/processed/masks/19_373976_215075.png
19_373960_215077,Sector 22,data/raw/imagery/19_373960_215077.png,data/processed/masks/19_373960_215077.png
19_373954_215199,General,data/raw/imagery/19_373954_215199.png,data/processed/masks/19_373954_215199.png
19_373972_215075,Sector 22,data/raw/imagery/19_373972_215075.png,data/processed/masks/19_373972_215075.png
19_373982_215048,Sector 7-8,data/raw/imagery/19_373982_215048.png,data/processed/masks/19_373982_215048.png
19_373972_215059,Sector 22,data/raw/imagery/19_373972_215059.png,data/processed/masks/19_373972_215059.png
19_373986_215043,Sector 7-8,data/raw/imagery/19_373986_215043.png,data/processed/masks/19_373986_215043.png
19_373965_215074,Sector 22,data/raw/imagery/19_373965_215074.png,data/processed/masks/19_373965_215074.png
19_373958_215034,Sector 7-8,data/raw/imagery/19_373958_215034.png,data/processed/masks/19_373958_215034.png
19_373980_215030,Sector 7-8,data/raw/imagery/19_373980_215030.png,data/processed/masks/19_373980_215030.png
19_373955_215069,Sector 22,data/raw/imagery/19_373955_215069.png,data/processed/masks/19_373955_215069.png
19_373950_215083,Sector 22,data/raw/imagery/19_373950_215083.png,data/processed/masks/19_373950_215083.png
19_373961_215059,Sector 22,data/raw/imagery/19_373961_215059.png,data/processed/masks/19_373961_215059.png
19_373966_215034,Sector 7-8,data/raw/imagery/19_373966_215034.png,data/processed/masks/19_373966_215034.png
19_374076_215201,General,data/raw/imagery/19_374076_215201.png,data/processed/masks/19_374076_215201.png
19_373986_215040,Sector 7-8,data/raw/imagery/19_373986_215040.png,data/processed/masks/19_373986_215040.png
19_373963_215075,Sector 22,data/raw/imagery/19_373963_215075.png,data/processed/masks/19_373963_215075.png
19_373973_215068,Sector 22,data/raw/imagery/19_373973_215068.png,data/processed/masks/19_373973_215068.png
19_373961_215077,Sector 22,data/raw/imagery/19_373961_215077.png,data/processed/masks/19_373961_215077.png
19_373983_215043,Sector 7-8,data/raw/imagery/19_373983_215043.png,data/processed/masks/19_373983_215043.png
19_373950_215079,Sector 22,data/raw/imagery/19_373950_215079.png,data/processed/masks/19_373950_215079.png
19_373959_215067,Sector 22,data/raw/imagery/19_373959_215067.png,data/processed/masks/19_373959_215067.png
19_373974_215043,Sector 7-8,data/raw/imagery/19_373974_215043.png,data/processed/masks/19_373974_215043.png
19_373986_215032,Sector 7-8,data/raw/imagery/19_373986_215032.png,data/processed/masks/19_373986_215032.png
19_373966_215073,Sector 22,data/raw/imagery/19_373966_215073.png,data/processed/masks/19_373966_215073.png
19_373961_215036,Sector 7-8,data/raw/imagery/19_373961_215036.png,data/processed/masks/19_373961_215036.png
19_373952_215068,Sector 22,data/raw/imagery/19_373952_215068.png,data/processed/masks/19_373952_215068.png
19_373979_215036,Sector 7-8,data/raw/imagery/19_373979_215036.png,data/processed/masks/19_373979_215036.png
19_373965_215043,Sector 7-8,data/raw/imagery/19_373965_215043.png,data/processed/masks/19_373965_215043.png
19_373950_215076,Sector 22,data/raw/imagery/19_373950_215076.png,data/processed/masks/19_373950_215076.png
19_373969_215029,Sector 7-8,data/raw/imagery/19_373969_215029.png,data/processed/masks/19_373969_215029.png
19_373975_215028,Sector 7-8,data/raw/imagery/19_373975_215028.png,data/processed/masks/19_373975_215028.png
19_373952_215079,Sector 22,data/raw/imagery/19_373952_215079.png,data/processed/masks/19_373952_215079.png
19_373972_215062,Sector 22,data/raw/imagery/19_373972_215062.png,data/processed/masks/19_373972_215062.png
19_373956_215065,Sector 22,data/raw/imagery/19_373956_215065.png,data/processed/masks/19_373956_215065.png
19_373956_215079,Sector 22,data/raw/imagery/19_373956_215079.png,data/processed/masks/19_373956_215079.png
19_373983_215051,Sector 7-8,data/raw/imagery/19_373983_215051.png,data/processed/masks/19_373983_215051.png
19_373959_215065,Sector 22,data/raw/imagery/19_373959_215065.png,data/processed/masks/19_373959_215065.png
19_373949_215081,Sector 22,data/raw/imagery/19_373949_215081.png,data/processed/masks/19_373949_215081.png
19_373952_215084,Sector 22,data/raw/imagery/19_373952_215084.png,data/processed/masks/19_373952_215084.png
19_373971_215038,Sector 7-8,data/raw/imagery/19_373971_215038.png,data/processed/masks/19_373971_215038.png
19_373954_215078,Sector 22,data/raw/imagery/19_373954_215078.png,data/processed/masks/19_373954_215078.png
19_373986_215051,Sector 7-8,data/raw/imagery/19_373986_215051.png,data/processed/masks/19_373986_215051.png
19_373986_215038,Sector 7-8,data/raw/imagery/19_373986_215038.png,data/processed/masks/19_373986_215038.png
19_373979_215045,Sector 7-8,data/raw/imagery/19_373979_215045.png,data/processed/masks/19_373979_215045.png
19_373959_215034,Sector 7-8,data/raw/imagery/19_373959_215034.png,data/processed/masks/19_373959_215034.png
19_373971_215073,Sector 22,data/raw/imagery/19_373971_215073.png,data/processed/masks/19_373971_215073.png
19_373953_215075,Sector 22,data/raw/imagery/19_373953_215075.png,data/processed/masks/19_373953_215075.png
19_373966_215036,Sector 7-8,data/raw/imagery/19_373966_215036.png,data/processed/masks/19_373966_215036.png
19_373850_215036,General,data/raw/imagery/19_373850_215036.png,data/processed/masks/19_373850_215036.png
19_373949_215071,Sector 22,data/raw/imagery/19_373949_215071.png,data/processed/masks/19_373949_215071.png
19_373967_215073,Sector 22,data/raw/imagery/19_373967_215073.png,data/processed/masks/19_373967_215073.png
19_373996_215044,General,data/raw/imagery/19_373996_215044.png,data/processed/masks/19_373996_215044.png
19_373974_215037,Sector 7-8,data/raw/imagery/19_373974_215037.png,data/processed/masks/19_373974_215037.png
19_373981_215047,Sector 7-8,data/raw/imagery/19_373981_215047.png,data/processed/masks/19_373981_215047.png
19_373983_215041,Sector 7-8,data/raw/imagery/19_373983_215041.png,data/processed/masks/19_373983_215041.png
19_373960_215064,Sector 22,data/raw/imagery/19_373960_215064.png,data/processed/masks/19_373960_215064.png
19_373978_215052,Sector 7-8,data/raw/imagery/19_373978_215052.png,data/processed/masks/19_373978_215052.png
19_373966_215078,Sector 22,data/raw/imagery/19_373966_215078.png,data/processed/masks/19_373966_215078.png
19_373984_215040,Sector 7-8,data/raw/imagery/19_373984_215040.png,data/processed/masks/19_373984_215040.png
19_373957_215062,Sector 22,data/raw/imagery/19_373957_215062.png,data/processed/masks/19_373957_215062.png
19_373966_215059,Sector 22,data/raw/imagery/19_373966_215059.png,data/processed/masks/19_373966_215059.png
19_373968_215028,Sector 7-8,data/raw/imagery/19_373968_215028.png,data/processed/masks/19_373968_215028.png
19_373974_215076,Sector 22,data/raw/imagery/19_373974_215076.png,data/processed/masks/19_373974_215076.png
19_373965_215078,Sector 22,data/raw/imagery/19_373965_215078.png,data/processed/masks/19_373965_215078.png
19_373965_215083,Sector 22,data/raw/imagery/19_373965_215083.png,data/processed/masks/19_373965_215083.png
19_374041_215135,General,data/raw/imagery/19_374041_215135.png,data/processed/masks/19_374041_215135.png
19_373984_215052,Sector 7-8,data/raw/imagery/19_373984_215052.png,data/processed/masks/19_373984_215052.png
19_373970_215036,Sector 7-8,data/raw/imagery/19_373970_215036.png,data/processed/masks/19_373970_215036.png
19_373966_215041,Sector 7-8,data/raw/imagery/19_373966_215041.png,data/processed/masks/19_373966_215041.png
19_373975_215072,Sector 22,data/raw/imagery/19_373975_215072.png,data/processed/masks/19_373975_215072.png
19_373963_215081,Sector 22,data/raw/imagery/19_373963_215081.png,data/processed/masks/19_373963_215081.png
19_373967_215040,Sector 7-8,data/raw/imagery/19_373967_215040.png,data/processed/masks/19_373967_215040.png
19_373964_215064,Sector 22,data/raw/imagery/19_373964_215064.png,data/processed/masks/19_373964_215064.png
19_373977_215078,Sector 22,data/raw/imagery/19_373977_215078.png,data/processed/masks/19_373977_215078.png
19_373981_215030,Sector 7-8,data/raw/imagery/19_373981_215030.png,data/processed/masks/19_373981_215030.png
19_373962_215080,Sector 22,data/raw/imagery/19_373962_215080.png,data/processed/masks/19_373962_215080.png
19_373976_215074,Sector 22,data/raw/imagery/19_373976_215074.png,data/processed/masks/19_373976_215074.png
19_373963_215062,Sector 22,data/raw/imagery/19_373963_215062.png,data/processed/masks/19_373963_215062.png
19_373981_215050,Sector 7-8,data/raw/imagery/19_373981_215050.png,data/processed/masks/19_373981_215050.png
19_373969_215016,General,data/raw/imagery/19_373969_215016.png,data/processed/masks/19_373969_215016.png
19_373985_215033,Sector 7-8,data/raw/imagery/19_373985_215033.png,data/processed/masks/19_373985_215033.png
19_373961_215073,Sector 22,data/raw/imagery/19_373961_215073.png,data/processed/masks/19_373961_215073.png
19_373948_215080,Sector 22,data/raw/imagery/19_373948_215080.png,data/processed/masks/19_373948_215080.png
19_373975_215080,Sector 22,data/raw/imagery/19_373975_215080.png,data/processed/masks/19_373975_215080.png
19_373964_215032,Sector 7-8,data/raw/imagery/19_373964_215032.png,data/processed/masks/19_373964_215032.png
19_373968_215079,Sector 22,data/raw/imagery/19_373968_215079.png,data/processed/masks/19_373968_215079.png
19_373971_215082,Sector 22,data/raw/imagery/19_373971_215082.png,data/processed/masks/19_373971_215082.png
19_373972_215070,Sector 22,data/raw/imagery/19_373972_215070.png,data/processed/masks/19_373972_215070.png
19_373976_215046,Sector 7-8,data/raw/imagery/19_373976_215046.png,data/processed/masks/19_373976_215046.png
19_373953_215062,Sector 22,data/raw/imagery/19_373953_215062.png,data/processed/masks/19_373953_215062.png
19_373959_215042,Sector 7-8,data/raw/imagery/19_373959_215042.png,data/processed/masks/19_373959_215042.png
19_373970_215035,Sector 7-8,data/raw/imagery/19_373970_215035.png,data/processed/masks/19_373970_215035.png
19_373972_215032,Sector 7-8,data/raw/imagery/19_373972_215032.png,data/processed/masks/19_373972_215032.png
19_373959_215062,Sector 22,data/raw/imagery/19_373959_215062.png,data/processed/masks/19_373959_215062.png
19_373969_215062,Sector 22,data/raw/imagery/19_373969_215062.png,data/processed/masks/19_373969_215062.png
19_373984_215044,Sector 7-8,data/raw/imagery/19_373984_215044.png,data/processed/masks/19_373984_215044.png
19_373976_215032,Sector 7-8,data/raw/imagery/19_373976_215032.png,data/processed/masks/19_373976_215032.png
19_373966_215037,Sector 7-8,data/raw/imagery/19_373966_215037.png,data/processed/masks/19_373966_215037.png
19_373965_215061,Sector 22,data/raw/imagery/19_373965_215061.png,data/processed/masks/19_373965_215061.png
19_373974_215064,Sector 22,data/raw/imagery/19_373974_215064.png,data/processed/masks/19_373974_215064.png
19_373968_215062,Sector 22,data/raw/imagery/19_373968_215062.png,data/processed/masks/19_373968_215062.png
19_373967_215044,Sector 7-8,data/raw/imagery/19_373967_215044.png,data/processed/masks/19_373967_215044.png
19_373948_215083,Sector 22,data/raw/imagery/19_373948_215083.png,data/processed/masks/19_373948_215083.png
19_373970_215061,Sector 22,data/raw/imagery/19_373970_215061.png,data/processed/masks/19_373970_215061.png
19_373959_215071,Sector 22,data/raw/imagery/19_373959_215071.png,data/processed/masks/19_373959_215071.png
19_373962_215042,Sector 7-8,data/raw/imagery/19_373962_215042.png,data/processed/masks/19_373962_215042.png
19_373977_215029,Sector 7-8,data/raw/imagery/19_373977_215029.png,data/processed/masks/19_373977_215029.png
19_373976_215071,Sector 22,data/raw/imagery/19_373976_215071.png,data/processed/masks/19_373976_215071.png
19_373973_215069,Sector 22,data/raw/imagery/19_373973_215069.png,data/processed/masks/19_373973_215069.png
19_373969_215076,Sector 22,data/raw/imagery/19_373969_215076.png,data/processed/masks/19_373969_215076.png
19_373952_215082,Sector 22,data/raw/imagery/19_373952_215082.png,data/processed/masks/19_373952_215082.png
19_373950_215067,Sector 22,data/raw/imagery/19_373950_215067.png,data/processed/masks/19_373950_215067.png
19_373976_215065,Sector 22,data/raw/imagery/19_373976_215065.png,data/processed/masks/19_373976_215065.png
19_373903_215087,General,data/raw/imagery/19_373903_215087.png,data/processed/masks/19_373903_215087.png
19_373975_215077,Sector 22,data/raw/imagery/19_373975_215077.png,data/processed/masks/19_373975_215077.png
19_373954_215061,Sector 22,data/raw/imagery/19_373954_215061.png,data/processed/masks/19_373954_215061.png
19_373958_215082,Sector 22,data/raw/imagery/19_373958_215082.png,data/processed/masks/19_373958_215082.png
19_373956_215074,Sector 22,data/raw/imagery/19_373956_215074.png,data/processed/masks/19_373956_215074.png
19_373959_215083,Sector 22,data/raw/imagery/19_373959_215083.png,data/processed/masks/19_373959_215083.png
19_373959_215041,Sector 7-8,data/raw/imagery/19_373959_215041.png,data/processed/masks/19_373959_215041.png
19_373964_215082,Sector 22,data/raw/imagery/19_373964_215082.png,data/processed/masks/19_373964_215082.png
19_373980_215029,Sector 7-8,data/raw/imagery/19_373980_215029.png,data/processed/masks/19_373980_215029.png
19_373977_215048,Sector 7-8,data/raw/imagery/19_373977_215048.png,data/processed/masks/19_373977_215048.png
19_373966_215044,Sector 7-8,data/raw/imagery/19_373966_215044.png,data/processed/masks/19_373966_215044.png
19_373979_215044,Sector 7-8,data/raw/imagery/19_373979_215044.png,data/processed/masks/19_373979_215044.png
19_373962_215076,Sector 22,data/raw/imagery/19_373962_215076.png,data/processed/masks/19_373962_215076.png
19_373932_215210,General,data/raw/imagery/19_373932_215210.png,data/processed/masks/19_373932_215210.png
19_373865_215089,General,data/raw/imagery/19_373865_215089.png,data/processed/masks/19_373865_215089.png
19_373980_215052,Sector 7-8,data/raw/imagery/19_373980_215052.png,data/processed/masks/19_373980_215052.png
19_373976_215079,Sector 22,data/raw/imagery/19_373976_215079.png,data/processed/masks/19_373976_215079.png
19_373961_215082,Sector 22,data/raw/imagery/19_373961_215082.png,data/processed/masks/19_373961_215082.png
19_373958_215083,Sector 22,data/raw/imagery/19_373958_215083.png,data/processed/masks/19_373958_215083.png
19_373952_215069,Sector 22,data/raw/imagery/19_373952_215069.png,data/processed/masks/19_373952_215069.png
19_373969_215059,Sector 22,data/raw/imagery/19_373969_215059.png,data/processed/masks/19_373969_215059.png
19_373953_215072,Sector 22,data/raw/imagery/19_373953_215072.png,data/processed/masks/19_373953_215072.png
19_373970_215032,Sector 7-8,data/raw/imagery/19_373970_215032.png,data/processed/masks/19_373970_215032.png
19_373977_215034,Sector 7-8,data/raw/imagery/19_373977_215034.png,data/processed/masks/19_373977_215034.png
19_373972_215041,Sector 7-8,data/raw/imagery/19_373972_215041.png,data/processed/masks/19_373972_215041.png
19_373957_215082,Sector 22,data/raw/imagery/19_373957_215082.png,data/processed/masks/19_373957_215082.png
19_373968_215040,Sector 7-8,data/raw/imagery/19_373968_215040.png,data/processed/masks/19_373968_215040.png
19_373956_215081,Sector 22,data/raw/imagery/19_373956_215081.png,data/processed/masks/19_373956_215081.png
19_373975_215076,Sector 22,data/raw/imagery/19_373975_215076.png,data/processed/masks/19_373975_215076.png
19_373986_215042,Sector 7-8,data/raw/imagery/19_373986_215042.png,data/processed/masks/19_373986_215042.png
19_373960_215081,Sector 22,data/raw/imagery/19_373960_215081.png,data/processed/masks/19_373960_215081.png
19_373970_215073,Sector 22,data/raw/imagery/19_373970_215073.png,data/processed/masks/19_373970_215073.png
19_373955_215076,Sector 22,data/raw/imagery/19_373955_215076.png,data/processed/masks/19_373955_215076.png
19_373975_215047,Sector 7-8,data/raw/imagery/19_373975_215047.png,data/processed/masks/19_373975_215047.png
19_373952_215083,Sector 22,data/raw/imagery/19_373952_215083.png,data/processed/masks/19_373952_215083.png
19_373951_215068,Sector 22,data/raw/imagery/19_373951_215068.png,data/processed/masks/19_373951_215068.png
19_373968_215066,Sector 22,data/raw/imagery/19_373968_215066.png,data/processed/masks/19_373968_215066.png
19_373959_215066,Sector 22,data/raw/imagery/19_373959_215066.png,data/processed/masks/19_373959_215066.png
19_373967_215078,Sector 22,data/raw/imagery/19_373967_215078.png,data/processed/masks/19_373967_215078.png
19_373978_215045,Sector 7-8,data/raw/imagery/19_373978_215045.png,data/processed/masks/19_373978_215045.png
19_373964_215034,Sector 7-8,data/raw/imagery/19_373964_215034.png,data/processed/masks/19_373964_215034.png
19_373975_215081,Sector 22,data/raw/imagery/19_373975_215081.png,data/processed/masks/19_373975_215081.png
19_373976_215029,Sector 7-8,data/raw/imagery/19_373976_215029.png,data/processed/masks/19_373976_215029.png
19_373977_215073,Sector 22,data/raw/imagery/19_373977_215073.png,data/processed/masks/19_373977_215073.png
19_373953_215061,Sector 22,data/raw/imagery/19_373953_215061.png,data/processed/masks/19_373953_215061.png
19_373895_215110,General,data/raw/imagery/19_373895_215110.png,data/processed/masks/19_373895_215110.png
19_373969_215072,Sector 22,data/raw/imagery/19_373969_215072.png,data/processed/masks/19_373969_215072.png
19_373962_215062,Sector 22,data/raw/imagery/19_373962_215062.png,data/processed/masks/19_373962_215062.png
19_374063_215202,General,data/raw/imagery/19_374063_215202.png,data/processed/masks/19_374063_215202.png
19_373948_215076,Sector 22,data/raw/imagery/19_373948_215076.png,data/processed/masks/19_373948_215076.png
19_373972_215076,Sector 22,data/raw/imagery/19_373972_215076.png,data/processed/masks/19_373972_215076.png
19_373964_215033,Sector 7-8,data/raw/imagery/19_373964_215033.png,data/processed/masks/19_373964_215033.png
19_373969_215073,Sector 22,data/raw/imagery/19_373969_215073.png,data/processed/masks/19_373969_215073.png
19_373954_215073,Sector 22,data/raw/imagery/19_373954_215073.png,data/processed/masks/19_373954_215073.png
19_373862_215064,General,data/raw/imagery/19_373862_215064.png,data/processed/masks/19_373862_215064.png
19_373957_215059,Sector 22,data/raw/imagery/19_373957_215059.png,data/processed/masks/19_373957_215059.png
19_373965_215033,Sector 7-8,data/raw/imagery/19_373965_215033.png,data/processed/masks/19_373965_215033.png
19_373959_215037,Sector 7-8,data/raw/imagery/19_373959_215037.png,data/processed/masks/19_373959_215037.png
19_374005_214982,General,data/raw/imagery/19_374005_214982.png,data/processed/masks/19_374005_214982.png
19_373951_215074,Sector 22,data/raw/imagery/19_373951_215074.png,data/processed/masks/19_373951_215074.png
19_373971_215059,Sector 22,data/raw/imagery/19_373971_215059.png,data/processed/masks/19_373971_215059.png
19_373873_215077,General,data/raw/imagery/19_373873_215077.png,data/processed/masks/19_373873_215077.png
19_373966_215042,Sector 7-8,data/raw/imagery/19_373966_215042.png,data/processed/masks/19_373966_215042.png
19_373979_215046,Sector 7-8,data/raw/imagery/19_373979_215046.png,data/processed/masks/19_373979_215046.png
19_373971_215033,Sector 7-8,data/raw/imagery/19_373971_215033.png,data/processed/masks/19_373971_215033.png
19_373986_215031,Sector 7-8,data/raw/imagery/19_373986_215031.png,data/processed/masks/19_373986_215031.png
19_373964_215031,Sector 7-8,data/raw/imagery/19_373964_215031.png,data/processed/masks/19_373964_215031.png
19_374039_215178,General,data/raw/imagery/19_374039_215178.png,data/processed/masks/19_374039_215178.png
19_373967_215061,Sector 22,data/raw/imagery/19_373967_215061.png,data/processed/masks/19_373967_215061.png
19_373974_215060,Sector 22,data/raw/imagery/19_373974_215060.png,data/processed/masks/19_373974_215060.png
19_373952_215071,Sector 22,data/raw/imagery/19_373952_215071.png,data/processed/masks/19_373952_215071.png
19_373974_215079,Sector 22,data/raw/imagery/19_373974_215079.png,data/processed/masks/19_373974_215079.png
19_373967_215074,Sector 22,data/raw/imagery/19_373967_215074.png,data/processed/masks/19_373967_215074.png
19_373962_215065,Sector 22,data/raw/imagery/19_373962_215065.png,data/processed/masks/19_373962_215065.png
19_373977_215044,Sector 7-8,data/raw/imagery/19_373977_215044.png,data/processed/masks/19_373977_215044.png
19_373961_215061,Sector 22,data/raw/imagery/19_373961_215061.png,data/processed/masks/19_373961_215061.png
19_373971_215075,Sector 22,data/raw/imagery/19_373971_215075.png,data/processed/masks/19_373971_215075.png
19_373968_215084,Sector 22,data/raw/imagery/19_373968_215084.png,data/processed/masks/19_373968_215084.png
19_373954_215084,Sector 22,data/raw/imagery/19_373954_215084.png,data/processed/masks/19_373954_215084.png
19_373873_215128,General,data/raw/imagery/19_373873_215128.png,data/processed/masks/19_373873_215128.png
19_373961_215028,Sector 7-8,data/raw/imagery/19_373961_215028.png,data/processed/masks/19_373961_215028.png
19_373981_215031,Sector 7-8,data/raw/imagery/19_373981_215031.png,data/processed/masks/19_373981_215031.png
19_373955_215084,Sector 22,data/raw/imagery/19_373955_215084.png,data/processed/masks/19_373955_215084.png
19_373974_215044,Sector 7-8,data/raw/imagery/19_373974_215044.png,data/processed/masks/19_373974_215044.png
19_373983_215031,Sector 7-8,data/raw/imagery/19_373983_215031.png,data/processed/masks/19_373983_215031.png
19_373959_215035,Sector 7-8,data/raw/imagery/19_373959_215035.png,data/processed/masks/19_373959_215035.png
19_373970_215062,Sector 22,data/raw/imagery/19_373970_215062.png,data/processed/masks/19_373970_215062.png
19_373958_215032,Sector 7-8,data/raw/imagery/19_373958_215032.png,data/processed/masks/19_373958_215032.png
19_373969_215066,Sector 22,data/raw/imagery/19_373969_215066.png,data/processed/masks/19_373969_215066.png
19_374065_215112,General,data/raw/imagery/19_374065_215112.png,data/processed/masks/19_374065_215112.png
19_373950_215063,Sector 22,data/raw/imagery/19_373950_215063.png,data/processed/masks/19_373950_215063.png
19_373972_215033,Sector 7-8,data/raw/imagery/19_373972_215033.png,data/processed/masks/19_373972_215033.png
19_373978_215035,Sector 7-8,data/raw/imagery/19_373978_215035.png,data/processed/masks/19_373978_215035.png
19_373948_215072,Sector 22,data/raw/imagery/19_373948_215072.png,data/processed/masks/19_373948_215072.png
19_373957_215075,Sector 22,data/raw/imagery/19_373957_215075.png,data/processed/masks/19_373957_215075.png
19_373984_215042,Sector 7-8,data/raw/imagery/19_373984_215042.png,data/processed/masks/19_373984_215042.png
19_373961_215039,Sector 7-8,data/raw/imagery/19_373961_215039.png,data/processed/masks/19_373961_215039.png
19_373949_215080,Sector 22,data/raw/imagery/19_373949_215080.png,data/processed/masks/19_373949_215080.png
19_373976_215052,Sector 7-8,data/raw/imagery/19_373976_215052.png,data/processed/masks/19_373976_215052.png
19_373977_215064,Sector 22,data/raw/imagery/19_373977_215064.png,data/processed/masks/19_373977_215064.png
19_373978_215046,Sector 7-8,data/raw/imagery/19_373978_215046.png,data/processed/masks/19_373978_215046.png
19_374001_215089,General,data/raw/imagery/19_374001_215089.png,data/processed/masks/19_374001_215089.png
19_373971_215079,Sector 22,data/raw/imagery/19_373971_215079.png,data/processed/masks/19_373971_215079.png
19_373978_215040,Sector 7-8,data/raw/imagery/19_373978_215040.png,data/processed/masks/19_373978_215040.png
